location_id,name,type,location,address,status,food_items,latitude,longitude
963989,Singh Brothers Ice Cream,Truck,YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1420 YOSEMITE AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.725181700728800,-122.38819268844400
1163787,"SOHOMEI, LLC",Truck,MASONIC AVE: MCALLISTER ST to FULTON ST (500 - 599),500 MASONIC AVE,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.77655004281910,-122.44630763555800
1184866,Subs on Hubs,Truck,,Assessors Block 8711/Lot021,EXPIRED,Italian subs: Cuban sandwich: Gyro,37.7714019465879,-122.3917716468470
1163793,"SOHOMEI, LLC",Truck,CESAR CHAVEZ ST: SOUTH VAN NESS AVE to CAPP ST \ MISSION ST (3300 - 3398) -- NORTH --,3300 CESAR CHAVEZ ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.74854979425910,-122.41617066200800
1181512,John's Catering #5,Truck,HAYES ST: SHRADER ST to STANYAN ST (2200 - 2299),2200 HAYES ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),0,0
1022810,Serendipity SF,Truck,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),400 CALIFORNIA ST,ISSUED,Meatloaf: Grilled Cheese: Chicken Sandwich: Caprese Salad: Kale Salad: Fries: Sweet Potato Fries: Mac and Cheese: Mashed Potatoes,37.79330427556100,-122.4014589984130
1181510,John's Catering #5,Truck,TURK ST: GOUGH ST to LAGUNA ST (900 - 1099),1003 TURK ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.780868436568100,-122.42546772661800
1181499,John's Catering #5,Truck,MISSION ST: SHAW ALY to ANTHONY ST (543 - 586),560 MISSION ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78886471534300,-122.39935935136300
1580910,Park's Catering,Truck,BURKE AVE: START: 1500-1599 BLOCK to 03RD ST (1500 - 1599),1570 BURKE AVE,REQUESTED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74475219161640,-122.38567924872100
1580921,Park's Catering,Truck,MARIN ST: KANSAS ST to HWY 101 N ON RAMP (2500 - 2599),2525 MARIN ST,REQUESTED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74761607223310,-122.40197697572400
1580905,Park's Catering,Truck,PHELPS ST: FAIRFAX AVE to SAM JORDANS WAY (500 - 599),525 PHELPS ST,REQUESTED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74176064966550,-122.3890979701950
1580926,Park's Catering,Truck,NEWHALL ST: MENDELL ST to EVANS AVE (200 - 399),220 NEWHALL ST,REQUESTED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.743014249631500,-122.38446024493500
1580920,Park's Catering,Truck,LOOMIS ST: BARNEVELD AVE \ MCKINNON AVE to OAKDALE AVE (1 - 99),10 LOOMIS ST,REQUESTED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74378392338270,-122.40378882961000
1580912,Park's Catering,Truck,BURKE AVE: START: 1500-1599 BLOCK to 03RD ST (1500 - 1599),1575 BURKE AVE,REQUESTED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.744178447375700,-122.38671592975900
1580922,Park's Catering,Truck,MISSISSIPPI ST: START: 1200-1299 BLOCK to CESAR CHAVEZ ST (1200 - 1299),1200 MISSISSIPPI ST,REQUESTED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.75169103572290,-122.3943742132630
1580923,Park's Catering,Truck,NAPOLEON ST: EVANS AVE \ TOLAND ST to JERROLD AVE (25 - 299),250 NAPOLEON ST,REQUESTED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.746755554477500,-122.40090627035900
1580906,Park's Catering,Truck,RANKIN ST: DAVIDSON AVE to EVANS AVE (200 - 299),220 RANKIN ST,REQUESTED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74646978811480,-122.3915152387720
1580907,Park's Catering,Truck,03RD ST: ARTHUR AVE \ CARGO WAY to BURKE AVE (3400 - 3498) -- WEST --,3450 03RD ST,REQUESTED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74572922168840,-122.38779765083700
1576239,Natan's Catering,Truck,MARIN ST: START: 800-949 BLOCK to MICHIGAN ST (800 - 899),888 MARIN ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.74945832902700,-122.38508133967800
1515710,Zuri Food Facilities,Truck,MARIPOSA ST: ARKANSAS ST to CAROLINA ST (1500 - 1699),1601 MARIPOSA ST,EXPIRED,Peruvian Food Served Hot,0,0
1576216,Natan's Catering,Truck,QUINT ST: ARTHUR AVE to CUSTER AVE (1 - 199),50 QUINT ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.746470506647100,-122.38899080865400
1576230,Natan's Catering,Truck,EVANS AVE: NAPOLEON ST \ TOLAND ST to MARIN ST (2000 - 2099),2045 EVANS AVE,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.747772091607500,-122.39703171897800
1576241,Natan's Catering,Truck,MISSOURI ST: 20TH ST to SIERRA ST (500 - 630),555 MISSOURI ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.75930376638340,-122.39590223123600
1576386,San Francisco's Hometown Creamery,Truck,PINE ST: SANSOME ST to CENTURY PL (300 - 340),301 PINE ST,REQUESTED,Ice cream & Waffle cones,37.79183426305550,-122.40127961659600
1576209,Natan's Catering,Truck,,Assessors Block 4058/Lot010,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.761182994505100,-122.38811870407700
1576233,Natan's Catering,Truck,16TH ST: 04TH ST to OWENS ST (600 - 699),600 16TH ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.76746628714480,-122.39086028943100
1576226,Natan's Catering,Truck,BURKE AVE: START: 1500-1599 BLOCK to 03RD ST (1500 - 1599),1580 BURKE AVE,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.74475219161640,-122.38567924872100
1576375,San Francisco's Hometown Creamery,Truck,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),425 CALIFORNIA ST,REQUESTED,Ice Cream: Waffle Cones,37.79279574157870,-122.40135328093100
1576210,Natan's Catering,Truck,,Assessors Block 4227/Lot012,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.75315510671550,-122.3911741844560
1576208,Natan's Catering,Truck,,Assessors Block 4172/Lot010,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.75712456038610,-122.3885295152570
1576212,Natan's Catering,Truck,,Assessors Block 4046/Lot001,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.76200845803020,-122.38544181156800
1576238,Natan's Catering,Truck,17TH ST: MISSION ST to HOFF ST (3300 - 3343),3335 17TH ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.76315639322650,-122.42032223152600
1576219,Natan's Catering,Truck,MISSION BAY BLVD SOUTH: 03RD ST \ MISSION BAY BLVD to 04TH ST \ MISSION BAY BLVD (501 - 599),Assessors Block 8732/Lot001,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.77070297609750,-122.39079035556600
1576217,Natan's Catering,Truck,23RD ST: START: 100-699 BLOCK to ILLINOIS ST (100 - 699),435 23RD ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.755030726766700,-122.38453073422300
1576229,Natan's Catering,Truck,EVANS AVE: RANKIN ST to SELBY ST (1800 - 1890),1801 EVANS AVE,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.74459119509170,-122.39307688085800
1576236,Natan's Catering,Truck,ILLINOIS ST: 25TH ST to ILLINOIS ST (1500 - 1599),Assessors Block 4296/Lot010,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.75240499247830,-122.38700019629800
1576218,Natan's Catering,Truck,25TH ST: MARYLAND ST to MICHIGAN ST (400 - 699),Assessors Block 4241/Lot002,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.75334000118110,-122.38412838423700
1576206,Natan's Catering,Truck,,Assessors Block 5598/Lot031,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.74030387280600,-122.4060597434940
1576387,San Francisco's Hometown Creamery,Truck,POST ST: STOCKTON ST to POWELL ST (300 - 399),340 POST ST,REQUESTED,Ice Cream: Waffle Cones,37.78869699864030,-122.40747042037000
1576228,Natan's Catering,Truck,CONNECTICUT ST: 17TH ST to MARIPOSA ST (100 - 199),146 CONNECTICUT ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.764447295561900,-122.397987371508
1576223,Natan's Catering,Truck,03RD ST: MARIN ST to ARTHUR AVE \ CARGO WAY (3201 - 3399) -- EAST --,3201 03RD ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.748445338837700,-122.38687903198000
1576222,Natan's Catering,Truck,03RD ST: 18TH ST to 19TH ST (2101 - 2199) -- EAST --,2101 03RD ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,0,0
1576213,Natan's Catering,Truck,,Assessors Block 5216/Lot030,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.74540642941650,-122.39008122484700
1576369,San Francisco's Hometown Creamery,Truck,GEARY ST: STOCKTON ST to POWELL ST (200 - 299),281 GEARY ST,REQUESTED,Ice cream,37.787136491086100,-122.4077185090010
1576221,Natan's Catering,Truck,,1650 03RD ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.769124412168100,-122.39147491124600
1576214,Natan's Catering,Truck,,Assessors Block 4103/Lot023A,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.758303395642500,-122.39351405481700
1514026,F & C Catering,Truck,TENNESSEE ST: TENNESSEE ST to 26TH ST (1500 - 1599),1500 TENNESSEE ST,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.75224166848030,-122.38918854258900
1515285,FRUITYMANIA,Push Cart,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (801 - 863) -- SOUTH --,801 MARKET ST,EXPIRED,Fruit Salads: Fruit Drinks: Can Soda: Water,37.784990279306500,-122.40567662907200
1513358,Brazuca Grill,Truck,03RD ST: MARIPOSA ST to 18TH ST (2001 - 2099) -- EAST --,2085 03RD ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.76329905604460,-122.38848230680500
1549615,Roadside Rotisserie Corporation / Country Grill,Truck,FRONT ST: BROADWAY to VALLEJO ST (800 - 899),90 BROADWAY,EXPIRED,Rotisserie Chicken: Ribs: Kickass Salad: Potatos w/fat dripping: chicken wrap.,37.799260113502300,-122.39961794865500
1513354,Brazuca Grill,Truck,TENNESSEE ST: 19TH ST to 20TH ST (800 - 899),815 TENNESSEE ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.76150220396640,-122.38927699608100
1515705,San Pancho's Tacos,Truck,CAPITOL AVE: DE MONTFORT AVE to OCEAN AVE (1200 - 1299),1271 CAPITOL AVE,EXPIRED,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,37.724297778527600,-122.45937730954800
1515284,FRUITYMANIA,Push Cart,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (800 - 890) -- NORTH --,870 MARKET ST,EXPIRED,Fruit Salads: Fruit Drinks: Can Soda: Water,37.78511092044780,-122.40742266827700
1529942,Rita's Catering,Truck,MISSION ST: 06TH ST to 07TH ST (1000 - 1099),1028 MISSION ST,EXPIRED,Filipino Food,37.78069437740820,-122.40966881321900
1513368,Brazuca Grill,Truck,10TH ST: SHERIDAN ST to HARRISON ST (350 - 399),380 10TH ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.77165385136790,-122.41180906852400
1576227,Natan's Catering,Truck,07TH ST: HOOPER ST to IRWIN ST (1100 - 1199),1140 07TH ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7682493867935,-122.39843065021400
1488716,El Alambre,Truck,14TH ST: FOLSOM ST to SHOTWELL ST (100 - 150),1800 FOLSOM ST,EXPIRED,Tacos: Burritos: Quesadillas: Tortas,37.76785244271810,-122.41610489253200
1516948,Eva's Catering,Truck,05TH ST: WELSH ST to BRANNAN ST (530 - 599),530 05TH ST,EXPIRED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.77687638877650,-122.40025957520200
1509787,El Gallo Jiro,Truck,23RD ST: TREAT AVE to FOLSOM ST (3052 - 3099),3055 23RD ST,EXPIRED,Burritos: Giros: Tortas: Quesadillas: Tacos & Various Beverages,37.753927735726500,-122.41332312961800
1515703,San Pancho's Tacos,Truck,ALEMANY BLVD: SICKLES AVE to I-280 N ON RAMP \ REGENT ST \ SAN JOSE AVE (3101 - 3155) -- SOUTH --,3119 ALEMANY BLVD,EXPIRED,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,37.71019301997580,-122.4552219061260
1513362,Brazuca Grill,Truck,03RD ST: MARIN ST to ARTHUR AVE \ CARGO WAY (3201 - 3399) -- EAST --,3305 03RD ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.74383117213270,-122.37779736896200
1513374,Brazuca Grill,Truck,INDIANA ST: 20TH ST to 22ND ST (800 - 999),998 INDIANA ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.758037393488100,-122.3916718906820
1513381,Brazuca Grill,Truck,NEWHALL ST: BITTING AVE to EGBERT AVE (2660 - 2899),2660 NEWHALL ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.727212173900400,-122.39963625164400
1549613,Roadside Rotisserie Corporation / Country Grill,Truck,BRANNAN ST: STANFORD ST to JACK LONDON ALY (324 - 353),333 BRANNAN ST,EXPIRED,Rotisserie Chicken; Ribs; Pork Loin; Roasted Potatoes; Chicken Wrap; Kale Salad; Drinks,37.780918000993,-122.39241698313300
1512231,"Chairman SF, LLC",Truck,MISSION ST: ECKER ST to SHAW ALY (521 - 548),536 MISSION ST,EXPIRED,Baos: bowls & drinks,37.78924890841370,-122.39889295934600
1495113,"Off the Grid Services, LLC",Truck,BRANNAN ST: STANFORD ST to JACK LONDON ALY (324 - 353),340 BRANNAN ST,EXPIRED,Everything,37.781264686022800,-122.3932290415380
1513375,Brazuca Grill,Truck,INDIANA ST: 20TH ST to 22ND ST (800 - 999),951 INDIANA ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.758786162305600,-122.39095839869300
1515850,Philz Coffee Truck,Truck,PINE ST: BATTERY ST to SANSOME ST (200 - 299),250 PINE ST,EXPIRED,Hot coffee: iced coffee: hot chocolate: tea: pastries,37.79229559981870,-122.40070689723300
1513376,Brazuca Grill,Truck,INDIANA ST: 26TH ST to CESAR CHAVEZ ST (1500 - 1599),1575 INDIANA ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75084960681250,-122.3900276155010
1514031,F & C Catering,Truck,MINNESOTA ST: 23RD ST to 24TH ST (1200 - 1299),1275 MINNESOTA ST,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.754251708893700,-122.3893812288800
1515860,Curry Up Now,Truck,03RD ST: BRANNAN ST to TOWNSEND ST (600 - 699),601 03RD ST,EXPIRED,Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,37.78007717443920,-122.39376729448300
1529949,Bonito Poke,Truck,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),430 CALIFORNIA ST,EXPIRED,Bonito Poke Bowls & Various Drinks,37.793262206923100,-122.4017890913630
1513030,"San Francisco Street Foods, Inc.",Push Cart,SACRAMENTO ST: FRONT ST to BATTERY ST (300 - 399),1 THE EMBARCADERO,EXPIRED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.79464383461950,-122.39964429852900
1513360,Brazuca Grill,Truck,03RD ST: 26TH ST to CESAR CHAVEZ ST (3000 - 3098) -- WEST --,3000 03RD ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.750464115522500,-122.38790832590200
1495093,"Off the Grid Services, LLC",Truck,BERRY ST: 03RD ST to 04TH ST (100 - 199),185 BERRY ST,EXPIRED,everything except for hot dogs,37.77632714778990,-122.39179682107700
1515704,San Pancho's Tacos,Truck,BAY SHORE BLVD: CORTLAND AVE to WATERLOO ST (491 - 499) -- EAST --,491 BAY SHORE BLVD,EXPIRED,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,0,0
1549616,Roadside Rotisserie Corporation / Country Grill,Truck,BATTERY ST: CALIFORNIA ST to HALLECK ST (200 - 230),225 BATTERY ST,EXPIRED,Rotisserie Chicken; Ribs; Pork Loin; Roasted Potatoes; Chicken Wrap; Kale Salad; Drinks,37.79344652781610,-122.40034367559200
1513341,El Alambre,Truck,FRANKLIN ST: OFARRELL ST \ STARR KING WAY to MYRTLE ST (1100 - 1149),1100 FRANKLIN ST,EXPIRED,Tacos: Burritos: Quesadillas: Nachos Alambres: Choice of Meat: Carne Asada: Carnitas: Pollo: Al Pastor Camarones,37.78484602775550,-122.42256813313700
1513359,Brazuca Grill,Truck,03RD ST: MARIPOSA ST to 18TH ST (2000 - 2098) -- WEST --,2030 03RD ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7636598013494,-122.38913385740500
1514029,F & C Catering,Truck,03RD ST: 24TH ST to 25TH ST (2800 - 2898) -- WEST --,2800 03RD ST,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.753717416902100,-122.38835902104400
1513353,Brazuca Grill,Truck,TENNESSEE ST: 18TH ST to 19TH ST (700 - 799),790 TENNESSEE ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.761852397504100,-122.38993209325000
1515707,Zuri Food Facilities,Truck,02ND ST: STILLMAN ST to BRYANT ST (454 - 499),490 02ND ST,EXPIRED,Peruvian Food Served Hot,37.783046099750000,-122.39406659923000
1515853,Philz Coffee Truck,Truck,MARINA BLVD: LAGUNA ST to BEACH ST \ BUCHANAN ST \ LOWER FORT MASON ST (1 - 99),15 MARINA BLVD,EXPIRED,Hot coffee: iced coffee: hot chocolate: tea: pastries,37.80457786909010,-122.43301077434300
1513348,Brazuca Grill,Truck,22ND ST: MISSISSIPPI ST to TEXAS ST (1255 - 1399),1255 22ND ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75701552445970,-122.39406294711600
1513342,El Alambre,Truck,FRANKLIN ST: MYRTLE ST to GEARY BLVD (1150 - 1199),1188 FRANKLIN ST,EXPIRED,Tacos: Burritos: Quesadillas: Nachos Alambres: Choice of Meat: Carne Asada: Carnitas: Pollo: Al Pastor Camarones,37.785271949066800,-122.42260358516400
1534178,Street Meet,Truck,GROVE ST: 08TH ST \ HYDE ST \ MARKET ST to LARKIN ST (1 - 55),30 GROVE ST,EXPIRED,Burritos: Tacos: Quesadillas: Tortas: Carne Asada Fries and various drinks,37.779159119969,-122.4158078824270
1522411,Faith Sandwich,Push Cart,MISSION ST: SHAW ALY to ANTHONY ST (543 - 586),560 MISSION ST,EXPIRED,BBQ PORK SANDWICHGRILL CHICKEN SANDWICHSHIRMP SPRING ROLLSBBQ PORK OVER RICEGRILL CHICKEN OVER RICEBBQ PORK VERMICELLIGRILL CHICKEN VERMICELLIBBQ PORK GARLIC NOODLEGRILL CHICKEN GARLIC NOODLENEW ITEMS:MASALA DOSAPANNER DOSACHICKEN CURRY & RICECHICKEN STEWRICE OR DOSAADD CHEESEADD GHEE,37.78886471534300,-122.39935935136300
1513377,Brazuca Grill,Truck,MARIPOSA ST: TENNESSEE ST to 04TH ST \ MINNESOTA ST (600 - 699),601 MARIPOSA ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.764052089924200,-122.39014439398800
1513366,Brazuca Grill,Truck,CESAR CHAVEZ ST: EVANS AVE to KANSAS ST (2100 - 2550),2150 CESAR CHAVEZ ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75023688477910,-122.39781803171900
1495090,"Off the Grid Services, LLC",Truck,BERRY ST: 03RD ST to 04TH ST (100 - 199),185 BERRY ST,EXPIRED,everything except for hot dogs,37.77632714778990,-122.39179682107700
1516946,Eva's Catering,Truck,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1199 ORTEGA ST,EXPIRED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.78350912221270,-122.49007120810000
1513356,Brazuca Grill,Truck,26TH ST: MINNESOTA ST to INDIANA ST (1000 - 1099),1051 26TH ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75126940587810,-122.38989436694400
1543851,Truly Food & More,Truck,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),217 SANSOME ST,EXPIRED,Latin Food: Tacos: Pupusas: Vegetables: Salad: Waters: Sodas,37.79238986198320,-122.40126969523600
1513363,Brazuca Grill,Truck,03RD ST: MARIN ST to ARTHUR AVE \ CARGO WAY (3201 - 3399) -- EAST --,3255 03RD ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.748445338837700,-122.38687903198000
1549612,Roadside Rotisserie Corporation / Country Grill,Truck,POST ST: MONTGOMERY ST to LICK PL (1 - 40),1 POST ST,EXPIRED,Rotisserie chicken: pork loin: ribs: chicken salad wrap: potatoes: roasted seasonal vegetables kale salad: beverages.,37.788778723378000,-122.40257456841100
1037692,Munch A Bunch,Truck,FULTON ST: FRANKLIN ST to GOUGH ST (300 - 399),365 FULTON ST,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.77849359718520,-122.42295474739600
1174531,CC Acquisition LLC,Push Cart,MARKET ST: 01ST ST \ BUSH ST to 02ND ST (501 - 599) -- SOUTH --,525 MARKET ST,REQUESTED,Chai Tea,37.790406719940500,-122.39927588608600
934628,May Catering,Truck,MARIPOSA ST: 04TH ST \ MINNESOTA ST to INDIANA ST (700 - 799),777 MARIPOSA ST,EXPIRED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.76381127729060,-122.3912653505990
963991,Singh Brothers Ice Cream,Truck,HARBOR RD: NORTHRIDGE RD to INGALLS ST (1 - 299),297 HARBOR RD,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.73343881164080,-122.38046754951800
